REF_DATE,GEO,DGUID,Type of product,Type of storage,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Sep-85,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,,x,,,0
Sep-85,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,0,,,,0
Sep-85,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
Sep-85,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
Sep-85,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,0,,,,0
Oct-85,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,,x,,,0
Oct-85,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,0,,,,0
Oct-85,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,0,,,,0
Oct-85,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,0,,,,0
Oct-85,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,0,,,,0
Oct-85,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,,x,,,0
Oct-85,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
Oct-85,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,0,,,,0
Oct-85,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,0,,,,0
Oct-85,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,0,,,,0
Oct-85,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,,x,,,0
Oct-85,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,0,,,,0
Oct-85,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,0,,,,0
Oct-85,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,0,,,,0
Oct-85,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,0,,,,0
Oct-85,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,,x,,,0
Oct-85,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,0,,,,0
Oct-85,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,0,,,,0
Oct-85,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,0,,,,0
Oct-85,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,0,,,,0
Oct-85,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,,x,,,0
Oct-85,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,0,,,,0
Oct-85,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
Oct-85,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
Oct-85,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,0,,,,0
Oct-85,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,,x,,,0
Oct-85,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
Oct-85,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
Oct-85,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
Oct-85,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,0,,,,0
Oct-85,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,,x,,,0
Oct-85,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,0,,,,0
Oct-85,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,0,,,,0
Oct-85,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
Oct-85,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,0,,,,0
Oct-85,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,,x,,,0
Oct-85,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,0,,,,0
Oct-85,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,0,,,,0
Oct-85,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
Oct-85,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,0,,,,0
Nov-85,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,,x,,,0
Nov-85,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,96339,,,,0
Nov-85,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,100290,,,,0
Nov-85,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,18624,,,,0
Nov-85,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,40825,,,,0
Nov-85,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,,x,,,0
Nov-85,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,23,,,,0
Nov-85,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,5658,,,,0
Nov-85,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,1075,,,,0
Nov-85,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,3388,,,,0
Nov-85,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,,x,,,0
Nov-85,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,23291,,,,0
Nov-85,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,28017,,,,0
Nov-85,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,11859,,,,0
Nov-85,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,11271,,,,0
Nov-85,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,,x,,,0
Nov-85,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,63695,,,,0
Nov-85,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,58018,,,,0
Nov-85,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,2235,,,,0
Nov-85,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,23065,,,,0
Nov-85,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,,x,,,0
Nov-85,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,3294,,,,0
Nov-85,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,1170,,,,0
Nov-85,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
Nov-85,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,972,,,,0
Nov-85,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,,x,,,0
Nov-85,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
Nov-85,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
Nov-85,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
Nov-85,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,231,,,,0
Nov-85,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,,x,,,0
Nov-85,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,1724,,,,0
Nov-85,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,5171,,,,0
Nov-85,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,712,,,,0
Nov-85,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,644,,,,0
Nov-85,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,,x,,,0
Nov-85,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,4312,,,,0
Nov-85,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,2256,,,,0
Nov-85,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,2743,,,,0
Nov-85,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,1254,,,,0
Dec-85,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,,x,,,0
Dec-85,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,86778,,,,0
Dec-85,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,89706,,,,0
Dec-85,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,37346,,,,0
Dec-85,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,45560,,,,0
Dec-85,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,,x,,,0
Dec-85,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,11,,,,0
Dec-85,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,5212,,,,0
Dec-85,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,3982,,,,0
Dec-85,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,5156,,,,0
Dec-85,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,,x,,,0
Dec-85,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,22323,,,,0
Dec-85,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,31659,,,,0
Dec-85,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,27573,,,,0
Dec-85,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,11651,,,,0
Dec-85,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,,x,,,0
Dec-85,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,56486,,,,0
Dec-85,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,47898,,,,0
Dec-85,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,4036,,,,0
Dec-85,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,25286,,,,0
Dec-85,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,,x,,,0
Dec-85,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,2649,,,,0
Dec-85,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,750,,,,0
Dec-85,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
Dec-85,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,875,,,,0
Dec-85,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,,x,,,0
Dec-85,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
Dec-85,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
Dec-85,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
Dec-85,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,209,,,,0
Dec-85,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,,x,,,0
Dec-85,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,2000,,,,0
Dec-85,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,2835,,,,0
Dec-85,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,358,,,,0
Dec-85,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,1016,,,,0
Dec-85,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,,x,,,0
Dec-85,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,3309,,,,0
Dec-85,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,1352,,,,0
Dec-85,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,1397,,,,0
Dec-85,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,1367,,,,0
Jan-86,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,,x,,,0
Jan-86,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,72745,,,,0
Jan-86,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,61885,,,,0
Jan-86,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,32420,,,,0
Jan-86,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,37958,,,,0
Jan-86,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,,x,,,0
Jan-86,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,4,,,,0
Jan-86,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,3684,,,,0
Jan-86,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,3763,,,,0
Jan-86,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,4230,,,,0
Jan-86,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,,x,,,0
Jan-86,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,19668,,,,0
Jan-86,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,22974,,,,0
Jan-86,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,22633,,,,0
Jan-86,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,10301,,,,0
Jan-86,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,,x,,,0
Jan-86,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,47907,,,,0
Jan-86,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,32845,,,,0
Jan-86,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,5579,,,,0
Jan-86,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,20861,,,,0
Jan-86,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,,x,,,0
Jan-86,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,1208,,,,0
Jan-86,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
Jan-86,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
Jan-86,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,549,,,,0
Jan-86,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,,x,,,0
Jan-86,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
Jan-86,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
Jan-86,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
Jan-86,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,182,,,,0
Jan-86,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,,x,,,0
Jan-86,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,1361,,,,0
Jan-86,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,1719,,,,0
Jan-86,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,139,,,,0
Jan-86,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,721,,,,0
Jan-86,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,,x,,,0
Jan-86,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,2597,,,,0
Jan-86,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,663,,,,0
Jan-86,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,306,,,,0
Jan-86,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,1114,,,,0
Feb-86,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,,x,,,0
Feb-86,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,55784,,,,0
Feb-86,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,30805,,,,0
Feb-86,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,16585,,,,0
Feb-86,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,29648,,,,0
Feb-86,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,,x,,,0
Feb-86,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
Feb-86,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,2188,,,,0
Feb-86,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,2003,,,,0
Feb-86,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,3505,,,,0
Feb-86,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,,x,,,0
Feb-86,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,14862,,,,0
Feb-86,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,11281,,,,0
Feb-86,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,13480,,,,0
Feb-86,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,8853,,,,0
Feb-86,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,,x,,,0
Feb-86,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,37996,,,,0
Feb-86,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,16095,,,,0
Feb-86,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,1061,,,,0
Feb-86,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,15944,,,,0
Feb-86,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,,x,,,0
Feb-86,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,626,,,,0
Feb-86,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
Feb-86,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
Feb-86,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,227,,,,0
Feb-86,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,,x,,,0
Feb-86,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
Feb-86,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
Feb-86,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
Feb-86,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,148,,,,0
Feb-86,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,,x,,,0
Feb-86,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,454,,,,0
Feb-86,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,1189,,,,0
Feb-86,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,41,,,,0
Feb-86,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,240,,,,0
Feb-86,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,,x,,,0
Feb-86,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,1846,,,,0
Feb-86,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,52,,,,0
Feb-86,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
Feb-86,British Columbia,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722381,8.5.1,731,,,,0
Mar-86,Canada,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722342,1.1.1,,x,,,0
Mar-86,Canada,,Onions,Cold and common storage,Tonnes,288,units ,0,v722350,1.2.1,42812,,,,0
Mar-86,Canada,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722358,1.3.1,16111,,,,0
Mar-86,Canada,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722366,1.4.1,13789,,,,0
Mar-86,Canada,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722374,1.5.1,15011,,,,0
Mar-86,Maritime provinces,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722343,2.1.1,,x,,,0
Mar-86,Maritime provinces,,Onions,Cold and common storage,Tonnes,288,units ,0,v722351,2.2.1,0,,,,0
Mar-86,Maritime provinces,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722359,2.3.1,1189,,,,0
Mar-86,Maritime provinces,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722367,2.4.1,958,,,,0
Mar-86,Maritime provinces,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722375,2.5.1,2649,,,,0
Mar-86,Quebec,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722344,3.1.1,,x,,,0
Mar-86,Quebec,,Onions,Cold and common storage,Tonnes,288,units ,0,v722352,3.2.1,10757,,,,0
Mar-86,Quebec,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722360,3.3.1,6688,,,,0
Mar-86,Quebec,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722368,3.4.1,9992,,,,0
Mar-86,Quebec,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722376,3.5.1,6740,,,,0
Mar-86,Ontario,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722345,4.1.1,,x,,,0
Mar-86,Ontario,,Onions,Cold and common storage,Tonnes,288,units ,0,v722353,4.2.1,31022,,,,0
Mar-86,Ontario,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722361,4.3.1,7656,,,,0
Mar-86,Ontario,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722369,4.4.1,2839,,,,0
Mar-86,Ontario,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722377,4.5.1,5176,,,,0
Mar-86,Manitoba,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722346,5.1.1,,x,,,0
Mar-86,Manitoba,,Onions,Cold and common storage,Tonnes,288,units ,0,v722354,5.2.1,450,,,,0
Mar-86,Manitoba,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722362,5.3.1,0,,,,0
Mar-86,Manitoba,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722370,5.4.1,0,,,,0
Mar-86,Manitoba,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722378,5.5.1,87,,,,0
Mar-86,Saskatchewan,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722347,6.1.1,,x,,,0
Mar-86,Saskatchewan,,Onions,Cold and common storage,Tonnes,288,units ,0,v722355,6.2.1,0,,,,0
Mar-86,Saskatchewan,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722363,6.3.1,0,,,,0
Mar-86,Saskatchewan,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722371,6.4.1,0,,,,0
Mar-86,Saskatchewan,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722379,6.5.1,126,,,,0
Mar-86,Alberta,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722348,7.1.1,,x,,,0
Mar-86,Alberta,,Onions,Cold and common storage,Tonnes,288,units ,0,v722356,7.2.1,36,,,,0
Mar-86,Alberta,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722364,7.3.1,544,,,,0
Mar-86,Alberta,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722372,7.4.1,0,,,,0
Mar-86,Alberta,,Rutabagas,Cold and common storage,Tonnes,288,units ,0,v722380,7.5.1,158,,,,0
Mar-86,British Columbia,,Potatoes,Cold and common storage,Tonnes,288,units ,0,v722349,8.1.1,,x,,,0
Mar-86,British Columbia,,Onions,Cold and common storage,Tonnes,288,units ,0,v722357,8.2.1,547,,,,0
Mar-86,British Columbia,,Carrots,Cold and common storage,Tonnes,288,units ,0,v722365,8.3.1,34,,,,0
Mar-86,British Columbia,,Cabbage,Cold and common storage,Tonnes,288,units ,0,v722373,8.4.1,0,,,,0
